"";"population_size";"forest_density";"PIS_support";"income";"postproduction_age";"industry_revenue";"empl_agriculture";"poulation_density";"Covid_deaths";"size_COVID";"betweenness_mob";"vacc";"relig";"HealthCareAcc";"HealthAcc_phys";"excess_mortality";"inf_autumn";"tests";"rt";"vacc_";"county";"deaths";"deaths_norm";"HCA_demand";"HCA_supply";"cumulative_cases";"vacc_fraq";"deaths_";"incidence"
"228";0,044118119266055;0,065;51,24;90;16768;3399;545;2444;142;66072,6261339711;886,916666666667;25,9;52;10045645,8111305;147,2;1,29981464318814;1654,64895635674;5,95123227315561;1,44510697032436;0,363988022566923;"m. Siedlce";40;906,656962387254;0,768496335957832;3,48272865659806;-0,898556902562402;-0,0166912315351458;3,2027580605893;1,43898776333801
"229";0,0391232798165138;0,014;35,27;90;16168;3833;93;2633;115;115021,031495947;607,033333333333;32,4;57;7388260,93711069;57,9;1,18498049414824;178,921604549252;1,38969713749397;0,25;0,480896333182435;"m. Siemianowice Slaskie";1;25,5602292213217;-0,0329604203372008;0,550484837455864;-0,200805204077008;1,80208544741221;-0,716338025555118;-0,597460856491604
"230";0,0277454128440367;0,045;41,26;82;10970;833;485;1392;77;114144,994626767;664,333333333333;32,8;38;9123778,45746879;67,6;1,17730784871899;396,461932710589;1,86524450661538;2,16666666666667;0,498373727835484;"m. Skierniewice";6;216,251963296685;0,490464792155767;0,868992844686315;-0,213292969692379;2,07398637247362;0,131854006651755;-0,297263329828677
"231";0,0530366972477064;0,11;32,45;83;22923;2776;177;2109;244;159342,501297353;314,333333333333;30,1;60;8078255,66510985;63,3;1,18572455951097;527,936343193219;3,4790108469159;1,91394557823129;0,458988638895077;"m. Slupsk";1;18,8548693997578;0,175139257646727;0,727798573439826;0,430990267187176;1,46126105905543;-0,746163297223594;-0,115833554577624
"232";0,0213480504587156;0,52;24,92;117;11343;740;98;2086;67;115841,959657275;1793,91666666667;39,8;60;7390557,76100561;80,3;1,13535385591876;468,426848593914;0,97181729834791;0,776190476190476;0,543586691605736;"m. Sopot";NA;0;-0,0322677073445885;1,28600848301897;-0,18910300428797;2,77737763403988;-0,830029281613118;-0,197954434152758
"233";0,118911123853211;0,158;35;90;54539;5520;264;2219;397;135285,913367184;2457,23333333333;33,2;57;7440355,21094025;92,3;1,14584974011655;420,482107811227;2,23682158173278;0,922893772893773;0,492367880315407;"m. Sosnowiec";7;58,8674950935717;-0,0172489936134427;1,68003900742777;0,0880674494996748;1,98055165128639;-0,568188145517458;-0,264116385461314
"234";1;0,51;27,84;133;328417;127243;4900;3437;2389;162032;9934,86666666667;37,1;52;5698702;149,5;1,14621942179392;983;3,94803802683659;1,29762985769506;0,589970493254247;"m. St. Warszawa";128;128;-0,542524706092196;3,55825117377641;0,469328641521708;3,49898396189694;-0,260688504211764;0,512137292953077
"235";0,0690493119266055;0,453;32,95;103;99951;6043;1389;1339;559;423552,374150903;7244,21666666667;34;45;23369052,5651459;109,7;1,17099719101124;5025,39403099101;5,54947251615073;1,21020199702242;0,49328445342808;"m. Szczecin";32;463,436913520785;4,78678305997305;2,25138326782054;4,1972597948025;1,99481104647483;1,23132644198382;6,09049005244914
"236";0,029608371559633;0,191;59,12;79;10059;459;6728;63;81;97539,9810213607;79,6666666666667;21;52;8019860,17777951;35,9;1,20124519318806;33,7742316555958;0,357142857142857;0;0,346094071773211;"pultuski";2;67,5484633111917;0,1575274098803;-0,171904457293614;-0,449994785836639;-0,295072641945469;-0,529575417442332;-0,79775880911757
"237";0,0437196100917431;0,065;52,34;81;8197;622;2528;55;62;66903,6158799691;225,5;21,5666666666667;45;3373040,14584181;22,9;1,0252281266774;182,984248560599;0,756987577639752;1,21428571428571;0,361272119095366;"pyrzycki";2;45,7460621401498;-1,24393511302855;-0,598770858736487;-0,886711276491314;-0,0589433338051549;-0,626551948941841;-0,591854559515652
"238";0,0629793577981651;0,245;44,65;92;22812;3725;3456;200;238;118911,977857897;805,666666666667;21,85;57;5765492,26118941;32,6;1,28351012536162;428,711897738447;1,29659137639688;0,589499785928357;0,334517047220802;"raciborski";5;79,3910921737864;-0,522381027768328;-0,280262851506035;-0,145340385301215;-0,475179788791285;-0,476899702418071;-0,252759582784826
"239";0,0868469036697248;0,268;70,08;76;27001;2123;18024;99;127;146464,634460356;742,133333333333;17,4153846153846;52;4737704,88772687;18,1;1,19469026548673;656,327371402539;2,6189474191567;1,12007676951286;0,290647589305133;"radomski";10;115,145152877638;-0,832357630160229;-0,756383068500009;0,247418332781244;-1,15766973800875;-0,317866540571302;0,0613412683157324
"240";0,0238985091743119;0,306;56,12;75;25629;2454;12277;79;268;323744,043763047;566,833333333333;19,7571428571429;38;21900152,6908035;47,5;1,19425488017775;1171,62120012476;0,825351337862997;0,696245421245421;0,324804661707997;"radomszczanski";8;334,748914321361;4,34376867386654;0,208991716301565;2,77450799040529;-0,626278202365413;0,658925461464875;0,772427503197002
"241";0,0237230504587156;0,049;57,8;74;8547;608;6803;67;81;120347,086263989;463,083333333333;24,7142857142857;49;7866905,66311362;36,2;1,21088916386777;1264,59285040969;4,86211055366502;0,896598639455782;0,429395200061482;"radziejowski";17;716,602615232156;0,111396933868609;-0,162053694183393;-0,124883144243905;1,00086730161408;2,35740110935656;0,900724907642422
"242";0,0345682339449541;0,213;68,97;78;11875;742;10710;61;118;79668,5189178431;0;16,0125;65;5977106,04276213;39,8;1,24625946136244;1764,62587290793;10,7713981363309;1,46620879120879;0,26292899579207;"radzynski";32;925,705375951699;-0,458559149114356;-0,0438445368607518;-0,7047496229949;-1,58889598008987;3,28748492455058;1,59075180000066
"243";0,034572247706422;0,149;44,53;77;11890;1447;6851;109;100;131695,226722394;747,75;20,1;61;8990882,0114771;26,7;1,24900318979266;115,699737950708;1,79131213613972;0,916666666666667;0,342041011290422;"rawicki";2;57,8498689753541;0,450383750237845;-0,473994526007031;0,0368827850227896;-0,358127285756936;-0,572714520870973;-0,684704670750358
"244";0,0660120412844037;0,128;61,14;83;10358;1144;8690;76;70;36569,0857763301;137,783333333333;18,65;38;2906287,94788273;41,6;1,13715580341582;166,636264929424;2,08173572459287;1,96428571428571;0,306907880927602;"rawski";7;106,041259500543;-1,38470572786387;0,0152600418005692;-1,3191251569037;-0,904703639703794;-0,358360429107979;-0,61441416624919
"245";0,0452230504587156;0,251;74,74;80;13361;1424;8249;136;88;129690,499435773;414,5;16,88;82;5898783,85677516;17,8;1,31596984235778;574,928045239574;2,66603669247746;1,27607709750567;0,237712158781073;"ropczycko-sedziszowski";2;44,225234249198;-0,482180810297404;-0,766233831610229;0,00830571782529445;-1,98120166675107;-0,633316553111592;-0,0509867611245286
"246";0,0625923165137615;0,323;55,8;84;14646;2310;1073;349;129;108224,145986204;65,6666666666667;23,18;57;4301566,31031229;10,9;1,25882108758821;191,716821941902;1,75941862688851;1,99285714285714;0,39393935130719;"rybnicki";2;31,9528036569837;-0,963895298251591;-0,992801383145292;-0,297693721154593;0,449270323545738;-0,687904015408275;-0,57980393445396
"247";0,0329059633027523;0,217;61,86;77;12400;707;7417;91;74;92627,5876489858;204,666666666667;22,9166666666667;65;9367785,32097302;58;1,1929203539823;577,402941381473;3,48130720135123;1,49285714285714;0,358956377139094;"rycki";10;303,896284937618;0,564056296062389;0,55376842515927;-0,520020168560662;-0,094970006693957;0,521693742728808;-0,0475714968982345
"248";0,0254495412844037;0,201;52,6;77;8696;786;5323;75;93;88999,6395097331;61,3333333333333;19,95;49;6449782,26387887;24,1;1,06951871657754;39,2934390771449;0,793650793650794;NA;0,33691068740117;"rypinski";2;78,5868781542897;-0,316001872350389;-0,559367806295606;-0,571735989688247;-0,437941230514941;-0,480476826129456;-0,790142509045338
"249";0,0422912844036697;0,239;71,05;82;30409;4442;14836;148;212;329287,705407018;1489,45;21,0928571428571;82;13468945,3874939;21;1,17367706919946;2033,5159173491;3,47694170667821;1,07574276612661;0,291207428725467;"rzeszowski";11;260,100873149303;1,80094993389984;-0,661159025101214;2,85353200149011;-1,14896015289629;0,326892853711845;1,96181001696564
"250";0,0454506880733945;0,07;56,98;90;18061;2554;15514;115;161;112847,576514521;1126,86666666667;24,6333333333333;65;6928145,93899023;41,5;1,17447960737858;198,016804178336;1,0389521562854;1,58333333333333;0,383368209562342;"sandomierski";4;88,007468523705;-0,171729281980676;0,0119764540971625;-0,231787457608195;0,284811988854634;-0,438574277344279;-0,57111019430296
